wholesaler_name (도매상명),biz_type (업종명),wholesaler_addr_road (도매도로명주소),wholesaler_addr_jibun (도매지번주소),wholesaler_tel (도매전화),lat (위도),lon (경도),business_status (영업상태),as_of_date (기준일자),provider_org_code (제공기관코드),provider_org_name (제공기관명),has_transport_vehicle,has_storage_facility,supervising_agency,active_flag (활성여부),is_valid_wholesaler (유효도매여부),wholesaler_id (도매상ID),source_file (원천파일),source_sheet (원천시트),source_row_id (원천행ID)
태양당 한약 건재 도매,한약도매,전북특별자치도 정읍시 중앙로 48-1,,063-533-9933,35.5717983,126.8466655,영업,2025-07-23,4691000,전북특별자치도 정읍시,Y,Y,전북특별자치도 정읍시보건소,True,False,W02562,3. 전국의약품도매업소표준데이터.csv,,2562
원진특수가스(주),의료용고압가스,전북특별자치도 정읍시 덕천면 황토현로 646,,063-535-1008,35.63633441,126.8422186,영업,2025-07-23,4691000,전북특별자치도 정읍시,Y,Y,전북특별자치도 정읍시보건소,True,False,W02563,3. 전국의약품도매업소표준데이터.csv,,2563
이에스팜,일반종합도매,전북특별자치도 정읍시 신태인읍 연정길 16,,063-571-0963,35.69020582,126.8885639,영업,2025-07-23,4691000,전북특별자치도 정읍시,Y,Y,전북특별자치도 정읍시보건소,True,False,W02564,3. 전국의약품도매업소표준데이터.csv,,2564
에이치케이이노엔(주)부산지점,일반종합도매,"부산광역시 중구 대교로 119, 11층 (중앙동6가)",부산광역시 중구 중앙동6가 2,02-6477-0212,35.10080912,129.0373726,영업,2025-07-10,3250000,부산광역시 중구,Y,Y,부산광역시 중구청,True,False,W02565,3. 전국의약품도매업소표준데이터.csv,,2565
(주)진양아이텍,수입의약품도매,"부산광역시 중구 중구로 70-1, 5층 (대청동4가)",부산광역시 중구 대청동4가 82-13,051-256-8746,35.10372885,129.0290187,영업,2025-07-10,3250000,부산광역시 중구,Y,Y,부산광역시 중구청,True,True,W02566,3. 전국의약품도매업소표준데이터.csv,,2566
금관약품,일반종합도매,"부산광역시 중구 중앙대로81번길 2, 6층 (중앙동4가)",부산광역시 중구 중앙동4가 53-6,,35.10514834,129.035914,영업,2025-07-10,3250000,부산광역시 중구,Y,N,부산광역시 중구청,True,False,W02567,3. 전국의약품도매업소표준데이터.csv,,2567
(주)영남지오영 부산지점,일반종합도매,"부산광역시 금정구 중앙대로1929번길 9, 4층 (구서동)",부산광역시 금정구 구서제1동 184번지 8호,051-519-5071,35.25630758,129.090683,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02568,3. 전국의약품도매업소표준데이터.csv,,2568
부경약품㈜,일반종합도매,"부산광역시 금정구 금강로693번길 17, 3, 4층 (남산동)","부산광역시 금정구 남산동 333번지 5호 3, 4층",051-519-5071,35.26918381,129.088174,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02569,3. 전국의약품도매업소표준데이터.csv,,2569
동서약품,일반종합도매,"부산광역시 금정구 중앙대로1959번길 11, 2층 (구서동)",부산광역시 금정구 남산동 163번지 29호,051-519-5071,35.25910349,129.0905007,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02570,3. 전국의약품도매업소표준데이터.csv,,2570
㈜효원메디콤,일반종합도매,"부산광역시 금정구 금단로 141, 2층 (남산동)",부산광역시 금정구 남산동 37번지 7호 2층,051-519-5071,35.26185291,129.0924718,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02571,3. 전국의약품도매업소표준데이터.csv,,2571
신우팜(주),일반종합도매,"부산광역시 금정구 무학송로 147, 3층 (부곡동)",부산광역시 금정구 부곡제1동 13번지 18호 한국센타빌딩,051-519-5071,35.24441583,129.0939626,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02572,3. 전국의약품도매업소표준데이터.csv,,2572
에스에이치팜(주),일반종합도매,"부산광역시 금정구 식물원로 27, 3층 (장전동)",부산광역시 금정구 장전제2동 604번지 19호 3층,051-519-5071,35.22443168,129.085027,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02573,3. 전국의약품도매업소표준데이터.csv,,2573
원약품(주),일반종합도매,"부산광역시 금정구 체육공원로 39, 1층 (구서동)",부산광역시 금정구 구서제1동 485번지 7호,051-519-5071,35.2476356,129.0967419,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02574,3. 전국의약품도매업소표준데이터.csv,,2574
팜울림,일반종합도매,"부산광역시 금정구 청룡예전로 93, 지하1,1층 (청룡동)",부산광역시 금정구 청룡노포동 285번지 9호,051-519-5071,35.27888882,129.0864793,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02575,3. 전국의약품도매업소표준데이터.csv,,2575
㈜대림디에스,일반종합도매,"부산광역시 금정구 금강로 592, 2층 (구서동)",부산광역시 금정구 구서제2동 158번지 6호,051-519-5071,35.26034288,129.0880007,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02576,3. 전국의약품도매업소표준데이터.csv,,2576
성광약품(주),일반종합도매,"부산광역시 금정구 사천로7번길 26-1, 2층 (금사동)",부산광역시 금정구 금사회동동 29번지 59호,051-519-5071,35.22270728,129.1121138,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02577,3. 전국의약품도매업소표준데이터.csv,,2577
㈜삼원약품,일반종합도매,"부산광역시 금정구 공단서로 15, 삼원약품 (금사동)",,051-519-5071,35.21593246,129.1107472,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02578,3. 전국의약품도매업소표준데이터.csv,,2578
대유파마(주),일반종합도매,"부산광역시 금정구 청룡로 59, 3층 (남산동)",부산광역시 금정구 장전제1동 203번지 13호 서우빌딩 2층,051-519-5071,35.27516144,129.0860008,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02579,3. 전국의약품도매업소표준데이터.csv,,2579
옥성약품,일반종합도매,"부산광역시 금정구 부산대학로 10, 상가1동 B01호 (부곡동, 대우아파트)",부산광역시 금정구 부곡제1동 244번지 7호 대우아파트,051-519-5071,35.23306744,129.0899759,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02580,3. 전국의약품도매업소표준데이터.csv,,2580
내츄럴원더스,일반종합도매,"부산광역시 금정구 금정로 126 (장전동,4층)",부산광역시 금정구 장전제1동 228번지 10호 4층,051-519-5071,35.23588117,129.0878164,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02581,3. 전국의약품도매업소표준데이터.csv,,2581
신세계약품,일반종합도매,"부산광역시 금정구 금강로 682-3, 1층 (남산동)",부산광역시 금정구 남산동 96번지 12호,051-519-5071,35.26833533,129.0893057,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02582,3. 전국의약품도매업소표준데이터.csv,,2582
청진약품,일반종합도매,"부산광역시 금정구 식물원로 27, 2층 (장전동)",부산광역시 금정구 장전제2동 604번지 19호,051-519-5071,35.22443168,129.085027,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02583,3. 전국의약품도매업소표준데이터.csv,,2583
비엔팜,일반종합도매,"부산광역시 금정구 반송로 436, 3층 (금사동)",부산광역시 금정구 금사회동동 144번지 2호 3층,051-519-5071,35.21442747,129.1116932,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02584,3. 전국의약품도매업소표준데이터.csv,,2584
(주)세일글로발,일반종합도매,"부산광역시 금정구 개좌로 191,  A동 4층 (회동동)",부산광역시 금정구 금사회동동 153번지 14호,051-519-5071,35.22827587,129.1201322,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02585,3. 전국의약품도매업소표준데이터.csv,,2585
에스제이메디팜,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 일부(213)호 (대저1동)",부산광역시 강서구 대저1동 418-1,052-237-1155,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02586,3. 전국의약품도매업소표준데이터.csv,,2586
주영메디칼,일반종합도매,"부산광역시 강서구 명지국제2로28번길 3, 401호 (명지동)",부산광역시 강서구 명지동 3602-1,051-205-6236,35.09407199,128.9076527,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02587,3. 전국의약품도매업소표준데이터.csv,,2587
신화약품,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 일부(214)호 (대저1동)",부산광역시 강서구 대저1동 418-1,,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02588,3. 전국의약품도매업소표준데이터.csv,,2588
에스앤디약품,일반종합도매,"부산광역시 강서구 명지국제11로 63, 장한빌딩 3층 301호 (명지동)",부산광역시 강서구 명지동 3334-7 장한빌딩,051-292-4332,35.10441201,128.9254053,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02589,3. 전국의약품도매업소표준데이터.csv,,2589
(주)다인파마,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 일부(212)호 (대저1동)",부산광역시 강서구 대저1동 418-1,,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02590,3. 전국의약품도매업소표준데이터.csv,,2590
세계로약품,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 216호 (대저1동)",부산광역시 강서구 대저1동 418-1,,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02591,3. 전국의약품도매업소표준데이터.csv,,2591
디에이치팜,일반종합도매,"부산광역시 강서구 낙동북로 41, 3층 일부호 (강동동)",부산광역시 강서구 강동동 215-8 3층 일부호,,35.21940748,128.9343559,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02592,3. 전국의약품도매업소표준데이터.csv,,2592
제이메드,일반종합도매,"부산광역시 강서구 명지국제1로 60-1, SR빌딩 5층 (명지동)",부산광역시 강서구 명지동 3597-2 SR빌딩,,35.0942418,128.9054391,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02593,3. 전국의약품도매업소표준데이터.csv,,2593
명지팜,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 203호 (대저1동)",부산광역시 강서구 대저1동 418-1 203호,,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02594,3. 전국의약품도매업소표준데이터.csv,,2594
디에이팜,일반종합도매,"부산광역시 강서구 공항로1309번길 88, 2층 210호 (대저1동)",부산광역시 강서구 대저1동 418-1,,35.21584053,128.9840164,영업,2025-08-09,3360000,부산광역시 강서구,N,N,부산광역시 강서구청,True,False,W02595,3. 전국의약품도매업소표준데이터.csv,,2595
㈜금홍한약품,한약도매,부산광역시 부산진구 전포대로132번길 14 (전포동),,,35.14880256,129.0670979,영업,2025-08-01,3290000,부산광역시 부산진구,Y,Y,부산광역시 부산진구보건소,True,False,W02596,3. 전국의약품도매업소표준데이터.csv,,2596
㈜한신약품,일반종합도매,"부산광역시 부산진구 새싹로 215, 9동 111호 (초읍동)",,,35.1752945,129.0485431,영업,2025-08-01,3290000,부산광역시 부산진구,Y,Y,부산광역시 부산진구보건소,True,False,W02597,3. 전국의약품도매업소표준데이터.csv,,2597
경주한약품,한약도매,부산광역시 부산진구 자유평화로3번길 14-21 (범천동),,,35.14222315,129.0618872,영업,2025-08-01,3290000,부산광역시 부산진구,Y,Y,부산광역시 부산진구보건소,True,False,W02598,3. 전국의약품도매업소표준데이터.csv,,2598
현대한약품,한약도매,부산광역시 부산진구 서전로58번길 114 (전포동),,,35.15261596,129.0660173,영업,2025-08-01,3290000,부산광역시 부산진구,Y,Y,부산광역시 부산진구보건소,True,False,W02599,3. 전국의약품도매업소표준데이터.csv,,2599
삼광약품,일반종합도매,"부산광역시 부산진구 성지로 91, 3층 (초읍동)",,,35.17855431,129.0530612,영업,2025-08-01,3290000,부산광역시 부산진구,N,N,부산광역시 부산진구보건소,True,False,W02600,3. 전국의약품도매업소표준데이터.csv,,2600
바이오메딕스코리아,일반종합도매,"부산광역시 금정구 금단로 21-1, 2층 (구서동)",부산광역시 금정구 구서제1동 378번지 3호,051-519-5071,35.251731,129.0924127,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02601,3. 전국의약품도매업소표준데이터.csv,,2601
스마일덕성팜 주식회사,일반종합도매,"부산광역시 금정구 부산대학로64번길 75, 스마일덕성팜 (장전동)",부산광역시 금정구 장전제1동 386번지 16호 덕성약품,051-519-5071,35.23480532,129.0851653,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02602,3. 전국의약품도매업소표준데이터.csv,,2602
홍인메디칼,일반종합도매,"부산광역시 금정구 온천장로125번길 48, B동 501호 (장전동, 금정산 태진팰리스)",부산광역시 금정구 장전제1동 601번지 9호 금정산 태진팰리스,051-519-5071,35.22333109,129.0841226,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02603,3. 전국의약품도매업소표준데이터.csv,,2603
레볼루션,일반종합도매,"부산광역시 금정구 반송로 353-1, 2층 (서동)",부산광역시 금정구 서제1동 218번지 7호,051-519-5071,35.2104518,129.1048735,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02604,3. 전국의약품도매업소표준데이터.csv,,2604
SM팜,일반종합도매,"부산광역시 금정구 가마실로 30, 2층 (부곡동)",,051-519-5071,35.22446921,129.091871,영업,2025-07-28,3350000,부산광역시 금정구,Y,Y,부산광역시 금정구 보건소,True,False,W02605,3. 전국의약품도매업소표준데이터.csv,,2605
