case_id,ship_id (출고ID),year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),gap_amount (갭금액),coverage_ratio (커버리지비율),trace_status (추적상태),trace_reason (추적사유),created_from (생성소스)
TRC_161f156ee631,S00024250,2025-Q4,T08,로수젯정,372611.03,0.7698,Unverified,low_coverage,tracking_validation
TRC_fb0198ba3d52,S00024254,2025-Q4,T07,올메텍정,59126.37,0.772,Unverified,low_coverage,tracking_validation
TRC_59f9cf53399f,S00024286,2025-Q3,T02,트라젠타정,826780.73,0.7844,Unverified,low_coverage,tracking_validation
TRC_d84acd29e647,S00024299,2025-Q1,T09,서스펜정,3577378.53,0.7807,Unverified,low_coverage,tracking_validation
TRC_bc3fb48863e7,S00024310,2025-Q2,T04,로수젯정,1345521.63,0.7868,Unverified,low_coverage,tracking_validation
TRC_fcba286bc192,S00024313,2025-Q1,T07,카나브정,1041306.74,0.7859,Unverified,low_coverage,tracking_validation
TRC_c2ea0f01f5e8,S00024344,2025-Q3,T03,리피토정,1631894.06,0.7747,Unverified,low_coverage,tracking_validation
TRC_a25c2cdbce3e,S00024363,2025-Q4,T03,아모잘탄정,149017.71,0.7996,Unverified,low_coverage,tracking_validation
TRC_253b2e753bf8,S00024381,2025-Q2,T02,록소르정,121129.01,0.7928,Unverified,low_coverage,tracking_validation
TRC_9335992021de,S00024393,2025-Q4,T08,카나브정,3399885.01,0.7807,Unverified,low_coverage,tracking_validation
TRC_95a924cddca5,S00024396,2025-Q1,T02,아토르바정,299896.2,0.7929,Unverified,low_coverage,tracking_validation
TRC_a8f2458efa05,S00024408,2025-Q4,T06,가브스정,303359.2,0.7771,Unverified,low_coverage,tracking_validation
TRC_74475c749bdc,S00024421,2025-Q4,T06,록소르정,1572176.43,0.7925,Unverified,low_coverage,tracking_validation
TRC_b1c599b7aa88,S00024426,2025-Q1,T06,트라젠타정,532612.63,0.7703,Unverified,low_coverage,tracking_validation
TRC_afe4cc7d7a1b,S00024441,2025-Q4,T03,록소르정,118428.45,0.7728,Unverified,low_coverage,tracking_validation
TRC_5a38f6ad0d15,S00024477,2025-Q3,T04,타미플루캡슐,436242.33,0.7744,Unverified,low_coverage,tracking_validation
TRC_c4092cb10121,S00024488,2025-Q3,T07,가브스정,258128.65,0.7854,Unverified,low_coverage,tracking_validation
TRC_c1553b3a1d89,S00024521,2025-Q1,T08,록소르정,151287.41,0.7761,Unverified,low_coverage,tracking_validation
TRC_d3c6426aa769,S00024530,2025-Q1,T05,로수젯정,311439.59,0.7802,Unverified,low_coverage,tracking_validation
TRC_e1d938fa3789,S00024537,2025-Q1,T06,타미플루캡슐,2982444.49,0.7845,Unverified,low_coverage,tracking_validation
TRC_504153ee54cc,S00024547,2025-Q1,T04,네시나정,2287258.34,0.7854,Unverified,low_coverage,tracking_validation
TRC_7731a934e75b,S00024557,2025-Q1,T04,타미플루캡슐,747858.17,0.7739,Unverified,low_coverage,tracking_validation
TRC_fbddb6fb4daf,S00024570,2025-Q3,T06,로수젯정,412432.27,0.7896,Unverified,low_coverage,tracking_validation
TRC_d6824f811b3a,S00024589,2025-Q4,T04,글루코파지정,1825930.87,0.7903,Unverified,low_coverage,tracking_validation
TRC_e48b96336ab3,S00024602,2025-Q2,T05,자누비아정,1229756.62,0.7819,Unverified,low_coverage,tracking_validation
TRC_ec90f9f6a9db,S00024603,2025-Q1,T07,아모잘탄정,29097.4,0.7791,Unverified,low_coverage,tracking_validation
TRC_595e06f3c37a,S00024612,2025-Q1,T01,엑스포지정,996069.03,0.7771,Unverified,low_coverage,tracking_validation
TRC_b58ec8743022,S00024625,2025-Q4,T10,플라빅스정,2330997.75,0.7758,Unverified,low_coverage,tracking_validation
TRC_181657df0e61,S00024648,2025-Q4,T01,가브스정,78428.6,0.7917,Unverified,low_coverage,tracking_validation
TRC_bd7881aab0e7,S00024661,2025-Q1,T05,록소르정,950153.66,0.7969,Unverified,low_coverage,tracking_validation
TRC_30e23c0e7b52,S00024673,2025-Q3,T05,카나브정,4517133.5,0.7884,Unverified,low_coverage,tracking_validation
TRC_82a680934d42,S00024675,2025-Q2,T02,디아미크롱서방정,1385697.78,0.7735,Unverified,low_coverage,tracking_validation
TRC_207d9c0d737d,S00024678,2025-Q2,T03,세파클러캡슐,1723324.85,0.7929,Unverified,low_coverage,tracking_validation
TRC_7f6d87065837,S00024688,2025-Q2,T08,가브스정,9335523.9,0.7847,Unverified,low_coverage,tracking_validation
TRC_aafaacb38ed5,S00024689,2025-Q1,T10,글루코파지정,1807679.29,0.7827,Unverified,low_coverage,tracking_validation
TRC_8735d09e8214,S00024713,2025-Q2,T07,카나브정,1609854.25,0.778,Unverified,low_coverage,tracking_validation
TRC_fd786d02a503,S00024718,2025-Q3,T08,세파클러캡슐,321132.43,0.78,Unverified,low_coverage,tracking_validation
TRC_6139f6d3e291,S00024728,2025-Q3,T05,가브스정,3987931.2,0.77,Unverified,low_coverage,tracking_validation
TRC_da5c78fba336,S00024773,2025-Q2,T07,카나브정,3641983.29,0.7777,Unverified,low_coverage,tracking_validation
TRC_325086207021,S00024782,2025-Q2,T05,자누비아정,430868.36,0.7702,Unverified,low_coverage,tracking_validation
TRC_84fc191d8e2a,S00024788,2025-Q3,T09,가브스정,444918.75,0.7895,Unverified,low_coverage,tracking_validation
TRC_c84bb4aca2e6,S00024806,2025-Q4,T05,트라젠타정,380566.72,0.7981,Unverified,low_coverage,tracking_validation
TRC_ee42b3c36406,S00024815,2025-Q3,T07,디아미크롱서방정,2812937.1,0.7997,Unverified,low_coverage,tracking_validation
TRC_44415e73d61c,S00024830,2025-Q3,T07,로수젯정,5194082.84,0.7879,Unverified,low_coverage,tracking_validation
TRC_9cb7f28e5c1c,S00024833,2025-Q2,T04,카나브정,1058661.54,0.7702,Unverified,low_coverage,tracking_validation
TRC_68c607e162ee,S00024852,2025-Q2,T09,엑스포지정,874483.38,0.7844,Unverified,low_coverage,tracking_validation
TRC_6d7a8b0ab07d,S00024857,2025-Q2,T02,타미플루캡슐,307225.02,0.7972,Unverified,low_coverage,tracking_validation
TRC_a46c69236f28,S00024866,2025-Q4,T10,트라젠타정,138987.43,0.7911,Unverified,low_coverage,tracking_validation
TRC_63e32fd38d22,S00024893,2025-Q2,T05,카나브정,471562.69,0.7695,Unverified,low_coverage,tracking_validation
TRC_5ac04906b922,S00024911,2025-Q3,T03,아토젯정,294494.19,0.7911,Unverified,low_coverage,tracking_validation
TRC_dfdf3564f924,S00024939,2025-Q3,T08,서스펜정,80368.19,0.7829,Unverified,low_coverage,tracking_validation
TRC_bf86f9fbe025,S00024948,2025-Q4,T07,가브스정,307908.19,0.7911,Unverified,low_coverage,tracking_validation
TRC_dd566ecf3946,S00024972,2025-Q3,T02,엑스포지정,871630.79,0.786,Unverified,low_coverage,tracking_validation
TRC_85500c52b502,S00024988,2025-Q4,T01,가브스정,671255.71,0.7809,Unverified,low_coverage,tracking_validation
TRC_338a93fbcb70,S00024996,2025-Q3,T09,아토르바정,474088.59,0.774,Unverified,low_coverage,tracking_validation
TRC_0689f3d8847b,S00024998,2025-Q2,T04,세파클러캡슐,3393538.97,0.7743,Unverified,low_coverage,tracking_validation
TRC_8c9d5e95c824,S00025018,2025-Q2,T07,세파클러캡슐,51155.48,0.774,Unverified,low_coverage,tracking_validation
TRC_a0da259f1014,S00025041,2025-Q2,T06,록소르정,206114.8,0.7708,Unverified,low_coverage,tracking_validation
TRC_4c0e3c0510a1,S00025049,2025-Q3,T06,글루코파지정,2411208.85,0.7867,Unverified,low_coverage,tracking_validation
TRC_019678032484,S00025058,2025-Q4,T08,세파클러캡슐,228227.95,0.7999,Unverified,low_coverage,tracking_validation
TRC_7902e3580a81,S00025068,2025-Q3,T09,가브스정,78744.05,0.773,Unverified,low_coverage,tracking_validation
TRC_28348ccd4b66,S00025084,2025-Q3,T01,리피토정,68255.97,0.7694,Unverified,low_coverage,tracking_validation
TRC_47c0b567aa0a,S00025101,2025-Q2,T09,록소르정,1731567.37,0.7693,Unverified,low_coverage,tracking_validation
TRC_022ec51686b5,S00025113,2025-Q1,T08,카나브정,812538.04,0.771,Unverified,low_coverage,tracking_validation
TRC_78b8a23c86b2,S00025122,2025-Q2,T03,자누비아정,14736250.57,0.7955,Unverified,low_coverage,tracking_validation
TRC_d716efeadfe2,S00025143,2025-Q1,T08,아모잘탄정,617517.54,0.7918,Unverified,low_coverage,tracking_validation
TRC_9d18b83452ef,S00025146,2025-Q1,T06,트라젠타정,918547.18,0.7937,Unverified,low_coverage,tracking_validation
TRC_4c16083f3335,S00025152,2025-Q1,T04,엑스포지정,54739.27,0.7799,Unverified,low_coverage,tracking_validation
TRC_025ba025c456,S00025174,2025-Q4,T07,올메텍정,2134380.02,0.7971,Unverified,low_coverage,tracking_validation
TRC_bf3622365bff,S00025192,2025-Q3,T07,엑스포지정,2505053.83,0.7746,Unverified,low_coverage,tracking_validation
TRC_30fa9cbf18a5,S00025197,2025-Q2,T01,타미플루캡슐,62683.13,0.7734,Unverified,low_coverage,tracking_validation
TRC_0764152bc6b4,S00025209,2025-Q1,T01,글루코파지정,2584625.44,0.7788,Unverified,low_coverage,tracking_validation
TRC_82c01b96b273,S00025211,2025-Q4,T06,아토젯정,654881.52,0.7745,Unverified,low_coverage,tracking_validation
TRC_143ea240af11,S00025236,2025-Q1,T02,아토르바정,400238.07,0.7819,Unverified,low_coverage,tracking_validation
TRC_d60aa29ec0ad,S00025242,2025-Q3,T02,자누비아정,2382647.42,0.7929,Unverified,low_coverage,tracking_validation
TRC_7b84579e4d00,S00025243,2025-Q3,T02,아모잘탄정,3114754.12,0.7796,Unverified,low_coverage,tracking_validation
TRC_bbd0a6171aa2,S00025251,2025-Q4,T10,아토젯정,4221966.92,0.7959,Unverified,low_coverage,tracking_validation
TRC_880d2cdc29db,S00025277,2025-Q2,T09,타미플루캡슐,592213.53,0.7762,Unverified,low_coverage,tracking_validation
TRC_20d484a191bf,S00025294,2025-Q1,T09,올메텍정,265771.6,0.7932,Unverified,low_coverage,tracking_validation
TRC_db3b1daac592,S00025312,2025-Q2,T06,엑스포지정,821363.25,0.7958,Unverified,low_coverage,tracking_validation
TRC_197134afea55,S00025335,2025-Q2,T10,디아미크롱서방정,184997.57,0.7995,Unverified,low_coverage,tracking_validation
TRC_4a8448752276,S00025350,2025-Q1,T02,로수젯정,5745214.76,0.7868,Unverified,low_coverage,tracking_validation
TRC_b3cbc97b84ed,S00025352,2025-Q1,T03,엑스포지정,297983.61,0.7848,Unverified,low_coverage,tracking_validation
TRC_20a89b23aa2b,S00025357,2025-Q3,T05,타미플루캡슐,363440.83,0.7755,Unverified,low_coverage,tracking_validation
TRC_082960b59f6e,S00025372,2025-Q2,T03,엑스포지정,5080165.1,0.7737,Unverified,low_coverage,tracking_validation
TRC_9f21157a086c,S00025387,2025-Q3,T02,네시나정,139572.22,0.7986,Unverified,low_coverage,tracking_validation
TRC_0e64662e9949,S00025421,2025-Q2,T02,록소르정,1224767.78,0.7928,Unverified,low_coverage,tracking_validation
TRC_3160298af61e,S00025429,2025-Q4,T08,글루코파지정,1321414.28,0.7858,Unverified,low_coverage,tracking_validation
TRC_d84cbf74e80e,S00025434,2025-Q4,T01,올메텍정,2783449.57,0.7757,Unverified,low_coverage,tracking_validation
TRC_8b871d3a9d3a,S00025458,2025-Q4,T02,세파클러캡슐,3199386.91,0.7989,Unverified,low_coverage,tracking_validation
TRC_075f04907fcc,S00025486,2025-Q4,T05,트라젠타정,685165.25,0.7958,Unverified,low_coverage,tracking_validation
TRC_91d8c6420832,S00025502,2025-Q4,T08,자누비아정,2469446.07,0.7869,Unverified,low_coverage,tracking_validation
TRC_4011afd5cc7b,S00025519,2025-Q4,T08,서스펜정,178144.85,0.7981,Unverified,low_coverage,tracking_validation
TRC_1edfa3cc1e69,S00025523,2025-Q1,T07,아모잘탄정,2253002.31,0.7994,Unverified,low_coverage,tracking_validation
TRC_8e6b7ac91c51,S00025539,2025-Q3,T08,서스펜정,2809843.41,0.7868,Unverified,low_coverage,tracking_validation
TRC_089903f80821,S00025547,2025-Q4,T06,네시나정,3246401.58,0.7967,Unverified,low_coverage,tracking_validation
TRC_99f556405cf7,S00025550,2025-Q1,T09,로수젯정,305362.47,0.7705,Unverified,low_coverage,tracking_validation
TRC_c6954a0062a1,S00025561,2025-Q1,T09,록소르정,112305.8,0.7997,Unverified,low_coverage,tracking_validation
TRC_1b629e32d1e5,S00025577,2025-Q2,T02,타미플루캡슐,93602.19,0.791,Unverified,low_coverage,tracking_validation
TRC_aa76cc35de54,S00025584,2025-Q2,T07,리피토정,43990.36,0.7864,Unverified,low_coverage,tracking_validation
TRC_17e4eef1b36f,S00025589,2025-Q2,T05,글루코파지정,1078874.13,0.776,Unverified,low_coverage,tracking_validation
TRC_32db162eb0e0,S00025591,2025-Q4,T03,아토젯정,416309.42,0.782,Unverified,low_coverage,tracking_validation
TRC_6640bb15872e,S00025641,2025-Q4,T04,록소르정,984343.89,0.7836,Unverified,low_coverage,tracking_validation
TRC_d121f054e781,S00025647,2025-Q3,T07,네시나정,5482970.41,0.7924,Unverified,low_coverage,tracking_validation
TRC_c326a44f6674,S00025651,2025-Q3,T01,아토젯정,824275.21,0.7889,Unverified,low_coverage,tracking_validation
TRC_ae76b3ae308e,S00025660,2025-Q3,T02,넥시움정,161590.27,0.7713,Unverified,low_coverage,tracking_validation
TRC_f16fbede6515,S00025662,2025-Q1,T08,자누비아정,2078851.32,0.7862,Unverified,low_coverage,tracking_validation
TRC_9dc56213750e,S00025663,2025-Q3,T05,아모잘탄정,736423.6,0.771,Unverified,low_coverage,tracking_validation
TRC_5184ff51864d,S00025669,2025-Q1,T05,글루코파지정,48470.6,0.7724,Unverified,low_coverage,tracking_validation
TRC_d12f124eb2c0,S00025677,2025-Q4,T08,타미플루캡슐,6089972.09,0.7712,Unverified,low_coverage,tracking_validation
TRC_8375a5406e82,S00025682,2025-Q4,T01,자누비아정,2169763.04,0.7897,Unverified,low_coverage,tracking_validation
TRC_c48cc89ef704,S00025686,2025-Q1,T08,트라젠타정,695063.47,0.7838,Unverified,low_coverage,tracking_validation
TRC_07510ce194fe,S00025699,2025-Q1,T09,서스펜정,852000.85,0.7992,Unverified,low_coverage,tracking_validation
TRC_0e208fac062f,S00025712,2025-Q2,T10,엑스포지정,578068.63,0.7806,Unverified,low_coverage,tracking_validation
TRC_9b7ed4e678e6,S00025725,2025-Q1,T08,플라빅스정,5933775.88,0.7704,Unverified,low_coverage,tracking_validation
TRC_585153249d5c,S00025744,2025-Q2,T08,리피토정,375071.85,0.7954,Unverified,low_coverage,tracking_validation
TRC_47b6ab2ab947,S00025745,2025-Q3,T10,플라빅스정,2901439.57,0.7721,Unverified,low_coverage,tracking_validation
TRC_e4b06abc4ba7,S00025746,2025-Q4,T05,트라젠타정,479212.71,0.7693,Unverified,low_coverage,tracking_validation
TRC_764a5b36d35f,S00025768,2025-Q1,T05,가브스정,737734.82,0.7734,Unverified,low_coverage,tracking_validation
TRC_4cacd81efcef,S00025769,2025-Q1,T05,글루코파지정,242011.69,0.7696,Unverified,low_coverage,tracking_validation
TRC_b021b666f177,S00025776,2025-Q4,T01,아토르바정,91533.88,0.7861,Unverified,low_coverage,tracking_validation
TRC_240adbd94c66,S00025781,2025-Q1,T04,록소르정,1750425.98,0.7895,Unverified,low_coverage,tracking_validation
TRC_42578982b05d,S00025784,2025-Q3,T09,리피토정,221347.73,0.7891,Unverified,low_coverage,tracking_validation
TRC_3273f5178a7d,S00025788,2025-Q4,T10,가브스정,9670342.67,0.7787,Unverified,low_coverage,tracking_validation
TRC_fe84dbf1cc9f,S00025792,2025-Q3,T04,엑스포지정,7095367.6,0.7939,Unverified,low_coverage,tracking_validation
TRC_0176ebd9ffad,S00025818,2025-Q3,T10,세파클러캡슐,243371.58,0.7934,Unverified,low_coverage,tracking_validation
TRC_c610d0d2ffb1,S00025831,2025-Q4,T09,아토젯정,1062915.37,0.777,Unverified,low_coverage,tracking_validation
TRC_b30d1ed5b841,S00025833,2025-Q3,T09,카나브정,755847.48,0.7835,Unverified,low_coverage,tracking_validation
TRC_7f44e875d177,S00025835,2025-Q3,T03,디아미크롱서방정,905269.78,0.7821,Unverified,low_coverage,tracking_validation
TRC_6ad710bc1bae,S00025846,2025-Q1,T02,트라젠타정,25847.74,0.7843,Unverified,low_coverage,tracking_validation
TRC_627f41aa00c3,S00025862,2025-Q2,T10,자누비아정,643381.14,0.7758,Unverified,low_coverage,tracking_validation
TRC_ee8fbc9864c9,S00025896,2025-Q2,T08,아토르바정,3546034.57,0.7816,Unverified,low_coverage,tracking_validation
TRC_d6c211db0b0d,S00025902,2025-Q1,T07,자누비아정,2960723.25,0.7905,Unverified,low_coverage,tracking_validation
TRC_b8088408a21a,S00025911,2025-Q3,T01,아토젯정,5673974.21,0.7747,Unverified,low_coverage,tracking_validation
TRC_8acf4828ec0c,S00025915,2025-Q1,T01,디아미크롱서방정,825271.26,0.7946,Unverified,low_coverage,tracking_validation
TRC_03cdb550370d,S00025927,2025-Q3,T07,네시나정,252875.25,0.7925,Unverified,low_coverage,tracking_validation
TRC_8ac035a3a05a,S00025942,2025-Q2,T08,자누비아정,11796267.38,0.7888,Unverified,low_coverage,tracking_validation
TRC_fd13bbf8d480,S00025950,2025-Q4,T04,로수젯정,450696.4,0.7913,Unverified,low_coverage,tracking_validation
TRC_ff5f2d372aea,S00025959,2025-Q1,T09,서스펜정,298989.47,0.7969,Unverified,low_coverage,tracking_validation
TRC_ab41cfbe7d19,S00026012,2025-Q4,T08,엑스포지정,819763.39,0.7719,Unverified,low_coverage,tracking_validation
TRC_620b13f1008e,S00026031,2025-Q1,T06,아토젯정,866219.17,0.7906,Unverified,low_coverage,tracking_validation
TRC_89265cf79ad1,S00026034,2025-Q4,T04,올메텍정,3537117.51,0.7947,Unverified,low_coverage,tracking_validation
TRC_96c6300d89ed,S00026044,2025-Q2,T03,리피토정,547832.1,0.774,Unverified,low_coverage,tracking_validation
TRC_000bde0f4703,S00026061,2025-Q4,T07,록소르정,106775.05,0.7965,Unverified,low_coverage,tracking_validation
TRC_00cbe587363d,S00026075,2025-Q3,T01,디아미크롱서방정,3206600.86,0.7761,Unverified,low_coverage,tracking_validation
TRC_46240b059c67,S00026080,2025-Q3,T04,넥시움정,548318.19,0.7777,Unverified,low_coverage,tracking_validation
TRC_7a828bfae660,S00026086,2025-Q4,T05,트라젠타정,114447.83,0.7977,Unverified,low_coverage,tracking_validation
TRC_22dd1580600e,S00026106,2025-Q2,T02,트라젠타정,758067.12,0.7788,Unverified,low_coverage,tracking_validation
TRC_3b9e2011f33a,S00026108,2025-Q4,T07,가브스정,52843.04,0.7857,Unverified,low_coverage,tracking_validation
TRC_2e6a25788e75,S00026111,2025-Q3,T02,아토젯정,9225672.54,0.7735,Unverified,low_coverage,tracking_validation
TRC_8ed2f2408479,S00026115,2025-Q2,T10,디아미크롱서방정,3174905.22,0.7822,Unverified,low_coverage,tracking_validation
TRC_af53038288b6,S00026129,2025-Q3,T05,글루코파지정,114139.95,0.7998,Unverified,low_coverage,tracking_validation
TRC_9b4902816864,S00026145,2025-Q1,T10,플라빅스정,4957615.98,0.7954,Unverified,low_coverage,tracking_validation
TRC_36a8f9eb4c4a,S00026165,2025-Q1,T10,플라빅스정,1301520.7,0.7948,Unverified,low_coverage,tracking_validation
TRC_ccc1fbea0925,S00026183,2025-Q2,T03,아모잘탄정,444433.05,0.7979,Unverified,low_coverage,tracking_validation
TRC_d21720b67238,S00026212,2025-Q1,T09,엑스포지정,233365.08,0.7774,Unverified,low_coverage,tracking_validation
TRC_d6a9f11d0752,S00026214,2025-Q4,T09,올메텍정,181344.12,0.7832,Unverified,low_coverage,tracking_validation
TRC_65cbf0b1c62e,S00026268,2025-Q3,T02,가브스정,224461.78,0.7754,Unverified,low_coverage,tracking_validation
TRC_5d949df1e5a8,S00026278,2025-Q1,T03,세파클러캡슐,977791.76,0.7764,Unverified,low_coverage,tracking_validation
TRC_240bd1538a78,S00026290,2025-Q3,T05,로수젯정,354130.63,0.7966,Unverified,low_coverage,tracking_validation
TRC_3052a78aa742,S00026326,2025-Q4,T05,트라젠타정,479042.8,0.7694,Unverified,low_coverage,tracking_validation
TRC_2435364c0236,S00026327,2025-Q3,T05,네시나정,7909435.72,0.7768,Unverified,low_coverage,tracking_validation
TRC_24eadfe3ed16,S00026360,2025-Q1,T10,넥시움정,375473.63,0.7784,Unverified,low_coverage,tracking_validation
TRC_84f011580fb5,S00026385,2025-Q1,T01,플라빅스정,5148331.83,0.7996,Unverified,low_coverage,tracking_validation
TRC_f59f311a3542,S00026392,2025-Q3,T02,엑스포지정,6053543.7,0.7956,Unverified,low_coverage,tracking_validation
TRC_27618d403e99,S00026407,2025-Q4,T10,네시나정,5709618.55,0.7967,Unverified,low_coverage,tracking_validation
TRC_cd13274f6e1e,S00026408,2025-Q1,T10,가브스정,2011838.06,0.7969,Unverified,low_coverage,tracking_validation
TRC_bb043623362a,S00026430,2025-Q3,T03,로수젯정,10843924.2,0.7709,Unverified,low_coverage,tracking_validation
TRC_eb5ff1db075a,S00026450,2025-Q2,T08,로수젯정,96078.9,0.799,Unverified,low_coverage,tracking_validation
TRC_566905e7f3a0,S00026466,2025-Q2,T06,트라젠타정,411013.56,0.7935,Unverified,low_coverage,tracking_validation
TRC_3c472b95de04,S00026469,2025-Q4,T09,글루코파지정,116214.12,0.79,Unverified,low_coverage,tracking_validation
