ship_id,amount_pre_share,amount_hosp_share_55,amount_clinic_share_55,amount_hosp_share_73,amount_clinic_share_73,delta_hosp,delta_clinic
S00018792,1532600.0,766300.0,766300.0,1072820.0,459780.0,306520.0,-306520.0
S00018793,4003956.0,2001978.0,2001978.0,2802769.2,1201186.8,800791.2,-800791.2
S00018794,1082900.0,541450.0,541450.0,758030.0,324870.0,216580.0,-216580.0
S00018795,365800.0,182900.0,182900.0,256060.0,109740.0,73160.0,-73160.0
S00018796,213200.0,106600.0,106600.0,149240.0,63960.0,42640.0,-42640.0
S00018797,1465100.0,732550.0,732550.0,1025570.0,439530.0,293020.0,-293020.0
S00018798,1029300.0,514650.0,514650.0,720510.0,308790.0,205860.0,-205860.0
S00018799,6719895.0,3359947.5,3359947.5,4703926.5,2015968.5,1343979.0,-1343979.0
S00018800,16665165.0,8332582.5,8332582.5,11665615.5,4999549.5,3333033.0,-3333033.0
S00018801,216600.0,108300.0,108300.0,151620.0,64980.0,43320.0,-43320.0
S00018802,59670000.0,29835000.0,29835000.0,41769000.0,17901000.0,11934000.0,-11934000.0
S00018803,718200.0,359100.0,359100.0,502740.0,215460.0,143640.0,-143640.0
S00018804,6072066.0,3036033.0,3036033.0,4250446.2,1821619.8,1214413.2,-1214413.2
S00018805,20412000.0,10206000.0,10206000.0,14288400.0,6123600.0,4082400.0,-4082400.0
S00018806,2011600.0,1005800.0,1005800.0,1408120.0,603480.0,402320.0,-402320.0
S00018807,2819900.0,1409950.0,1409950.0,1973930.0,845970.0,563980.0,-563980.0
S00018808,3760020.0,1880010.0,1880010.0,2632014.0,1128006.0,752004.0,-752004.0
S00018809,846000.0,423000.0,423000.0,592200.0,253800.0,169200.0,-169200.0
S00018810,8977047.0,4488523.5,4488523.5,6283932.9,2693114.1,1795409.4,-1795409.4
S00018811,604800.0,302400.0,302400.0,423360.0,181440.0,120960.0,-120960.0
S00018812,2522000.0,1261000.0,1261000.0,1765400.0,756600.0,504400.0,-504400.0
S00018813,1184400.0,592200.0,592200.0,829080.0,355320.0,236880.0,-236880.0
S00018814,2380000.0,1190000.0,1190000.0,1666000.0,714000.0,476000.0,-476000.0
S00018815,456000.0,228000.0,228000.0,319200.0,136800.0,91200.0,-91200.0
S00018816,2355969.0,1177984.5,1177984.5,1649178.3,706790.7,471193.8,-471193.8
S00018817,3959000.0,1979500.0,1979500.0,2771300.0,1187700.0,791800.0,-791800.0
S00018818,4947000.0,2473500.0,2473500.0,3462900.0,1484100.0,989400.0,-989400.0
S00018819,862500.0,431250.0,431250.0,603750.0,258750.0,172500.0,-172500.0
S00018820,3636036.0,1818018.0,1818018.0,2545225.2,1090810.8,727207.2,-727207.2
S00018821,198000.0,99000.0,99000.0,138600.0,59400.0,39600.0,-39600.0
S00018822,3496000.0,1748000.0,1748000.0,2447200.0,1048800.0,699200.0,-699200.0
S00018823,2566500.0,1283250.0,1283250.0,1796550.0,769950.0,513300.0,-513300.0
S00018824,17940195.0,8970097.5,8970097.5,12558136.5,5382058.5,3588039.0,-3588039.0
S00018825,4032000.0,2016000.0,2016000.0,2822400.0,1209600.0,806400.0,-806400.0
S00018826,150400.0,75200.0,75200.0,105280.0,45120.0,30080.0,-30080.0
S00018827,1920300.0,960150.0,960150.0,1344210.0,576090.0,384060.0,-384060.0
S00018828,33464178.0,16732089.0,16732089.0,23424924.6,10039253.4,6692835.6,-6692835.6
S00018829,860100.0,430050.0,430050.0,602070.0,258030.0,172020.0,-172020.0
S00018830,1989900.0,994950.0,994950.0,1392930.0,596970.0,397980.0,-397980.0
S00018831,16826094.0,8413047.0,8413047.0,11778265.8,5047828.2,3365218.8,-3365218.8
S00018832,3321978.0,1660989.0,1660989.0,2325384.6,996593.4,664395.6,-664395.6
S00018833,380700.0,190350.0,190350.0,266490.0,114210.0,76140.0,-76140.0
S00018834,436800.0,218400.0,218400.0,305760.0,131040.0,87360.0,-87360.0
S00018835,663400.0,331700.0,331700.0,464380.0,199020.0,132680.0,-132680.0
S00018836,14363811.0,7181905.5,7181905.5,10054667.7,4309143.3,2872762.2,-2872762.2
S00018837,1593900.0,796950.0,796950.0,1115730.0,478170.0,318780.0,-318780.0
S00018838,11155000.0,5577500.0,5577500.0,7808500.0,3346500.0,2231000.0,-2231000.0
S00018839,447993.0,223996.5,223996.5,313595.1,134397.9,89598.6,-89598.6
S00018840,130800.0,65400.0,65400.0,91560.0,39240.0,26160.0,-26160.0
S00018841,684000.0,342000.0,342000.0,478800.0,205200.0,136800.0,-136800.0
S00018842,8056000.0,4028000.0,4028000.0,5639200.0,2416800.0,1611200.0,-1611200.0
S00018843,2325600.0,1162800.0,1162800.0,1627920.0,697680.0,465120.0,-465120.0
S00018844,202500.0,101250.0,101250.0,141750.0,60750.0,40500.0,-40500.0
S00018845,10458000.0,5229000.0,5229000.0,7320600.0,3137400.0,2091600.0,-2091600.0
S00018846,131600.0,65800.0,65800.0,92120.0,39480.0,26320.0,-26320.0
S00018847,155700.0,77850.0,77850.0,108990.0,46710.0,31140.0,-31140.0
S00018848,36472194.0,18236097.0,18236097.0,25530535.8,10941658.2,7294438.8,-7294438.8
S00018849,3847896.0,1923948.0,1923948.0,2693527.2,1154368.8,769579.2,-769579.2
S00018850,29796156.0,14898078.0,14898078.0,20857309.2,8938846.8,5959231.2,-5959231.2
S00018851,22912128.0,11456064.0,11456064.0,16038489.6,6873638.4,4582425.6,-4582425.6
S00018852,5435964.0,2717982.0,2717982.0,3805174.8,1630789.2,1087192.8,-1087192.8
S00018853,267300.0,133650.0,133650.0,187110.0,80190.0,53460.0,-53460.0
S00018854,72800.0,36400.0,36400.0,50960.0,21840.0,14560.0,-14560.0
S00018855,6384000.0,3192000.0,3192000.0,4468800.0,1915200.0,1276800.0,-1276800.0
S00018856,533000.0,266500.0,266500.0,373100.0,159900.0,106600.0,-106600.0
S00018857,4108800.0,2054400.0,2054400.0,2876160.0,1232640.0,821760.0,-821760.0
S00018858,16878000.0,8439000.0,8439000.0,11814600.0,5063400.0,3375600.0,-3375600.0
S00018859,10879830.0,5439915.0,5439915.0,7615881.0,3263949.0,2175966.0,-2175966.0
S00018860,1286200.0,643100.0,643100.0,900340.0,385860.0,257240.0,-257240.0
S00018861,634600.0,317300.0,317300.0,444220.0,190380.0,126920.0,-126920.0
S00018862,6930000.0,3465000.0,3465000.0,4851000.0,2079000.0,1386000.0,-1386000.0
S00018863,19991853.0,9995926.5,9995926.5,13994297.1,5997555.9,3998370.6,-3998370.6
S00018864,1762200.0,881100.0,881100.0,1233540.0,528660.0,352440.0,-352440.0
S00018865,8946000.0,4473000.0,4473000.0,6262200.0,2683800.0,1789200.0,-1789200.0
S00018866,1579200.0,789600.0,789600.0,1105440.0,473760.0,315840.0,-315840.0
S00018867,1211000.0,605500.0,605500.0,847700.0,363300.0,242200.0,-242200.0
S00018868,2577700.0,1288850.0,1288850.0,1804390.0,773310.0,515540.0,-515540.0
S00018869,3171939.0,1585969.5,1585969.5,2220357.3,951581.7,634387.8,-634387.8
S00018870,663300.0,331650.0,331650.0,464310.0,198990.0,132660.0,-132660.0
S00018871,3005100.0,1502550.0,1502550.0,2103570.0,901530.0,601020.0,-601020.0
S00018872,30199800.0,15099900.0,15099900.0,21139860.0,9059940.0,6039960.0,-6039960.0
S00018873,634500.0,317250.0,317250.0,444150.0,190350.0,126900.0,-126900.0
S00018874,100100.0,50050.0,50050.0,70070.0,30030.0,20020.0,-20020.0
S00018875,6327000.0,3163500.0,3163500.0,4428900.0,1898100.0,1265400.0,-1265400.0
S00018876,1542800.0,771400.0,771400.0,1079960.0,462840.0,308560.0,-308560.0
S00018877,2546600.0,1273300.0,1273300.0,1782620.0,763980.0,509320.0,-509320.0
S00018878,1138800.0,569400.0,569400.0,797160.0,341640.0,227760.0,-227760.0
S00018879,12351807.0,6175903.5,6175903.5,8646264.9,3705542.1,2470361.4,-2470361.4
S00018880,1972900.0,986450.0,986450.0,1381030.0,591870.0,394580.0,-394580.0
S00018881,38000.0,19000.0,19000.0,26600.0,11400.0,7600.0,-7600.0
S00018882,1672000.0,836000.0,836000.0,1170400.0,501600.0,334400.0,-334400.0
S00018883,493000.0,246500.0,246500.0,345100.0,147900.0,98600.0,-98600.0
S00018884,472500.0,236250.0,236250.0,330750.0,141750.0,94500.0,-94500.0
S00018885,25200000.0,12600000.0,12600000.0,17640000.0,7560000.0,5040000.0,-5040000.0
S00018886,451200.0,225600.0,225600.0,315840.0,135360.0,90240.0,-90240.0
S00018887,17066106.0,8533053.0,8533053.0,11946274.2,5119831.8,3413221.2,-3413221.2
S00018888,2771400.0,1385700.0,1385700.0,1939980.0,831420.0,554280.0,-554280.0
S00018889,1975962.0,987981.0,987981.0,1383173.4,592788.6,395192.4,-395192.4
S00018890,1346700.0,673350.0,673350.0,942690.0,404010.0,269340.0,-269340.0
S00018891,3250800.0,1625400.0,1625400.0,2275560.0,975240.0,650160.0,-650160.0
S00018892,3880000.0,1940000.0,1940000.0,2716000.0,1164000.0,776000.0,-776000.0
S00018893,920700.0,460350.0,460350.0,644490.0,276210.0,184140.0,-184140.0
S00018894,1297100.0,648550.0,648550.0,907970.0,389130.0,259420.0,-259420.0
S00018895,595200.0,297600.0,297600.0,416640.0,178560.0,119040.0,-119040.0
S00018896,910200.0,455100.0,455100.0,637140.0,273060.0,182040.0,-182040.0
S00018897,2503800.0,1251900.0,1251900.0,1752660.0,751140.0,500760.0,-500760.0
S00018898,591300.0,295650.0,295650.0,413910.0,177390.0,118260.0,-118260.0
S00018899,1352400.0,676200.0,676200.0,946680.0,405720.0,270480.0,-270480.0
S00018900,632200.0,316100.0,316100.0,442540.0,189660.0,126440.0,-126440.0
S00018901,159600.0,79800.0,79800.0,111720.0,47880.0,31920.0,-31920.0
S00018902,63960000.0,31980000.0,31980000.0,44772000.0,19188000.0,12792000.0,-12792000.0
S00018903,1966500.0,983250.0,983250.0,1376550.0,589950.0,393300.0,-393300.0
S00018904,2038500.0,1019250.0,1019250.0,1426950.0,611550.0,407700.0,-407700.0
S00018905,18522000.0,9261000.0,9261000.0,12965400.0,5556600.0,3704400.0,-3704400.0
S00018906,150400.0,75200.0,75200.0,105280.0,45120.0,30080.0,-30080.0
S00018907,3217800.0,1608900.0,1608900.0,2252460.0,965340.0,643560.0,-643560.0
S00018908,301500.0,150750.0,150750.0,211050.0,90450.0,60300.0,-60300.0
S00018909,3015942.0,1507971.0,1507971.0,2111159.4,904782.6,603188.4,-603188.4
S00018910,100500.0,50250.0,50250.0,70350.0,30150.0,20100.0,-20100.0
S00018911,1814400.0,907200.0,907200.0,1270080.0,544320.0,362880.0,-362880.0
S00018912,426800.0,213400.0,213400.0,298760.0,128040.0,85360.0,-85360.0
S00018913,1712700.0,856350.0,856350.0,1198890.0,513810.0,342540.0,-342540.0
S00018914,11122134.0,5561067.0,5561067.0,7785493.8,3336640.2,2224426.8,-2224426.8
S00018915,456000.0,228000.0,228000.0,319200.0,136800.0,91200.0,-91200.0
S00018916,287000.0,143500.0,143500.0,200900.0,86100.0,57400.0,-57400.0
S00018917,595700.0,297850.0,297850.0,416990.0,178710.0,119140.0,-119140.0
S00018918,540200.0,270100.0,270100.0,378140.0,162060.0,108040.0,-108040.0
S00018919,4095936.0,2047968.0,2047968.0,2867155.2,1228780.8,819187.2,-819187.2
S00018920,4646046.0,2323023.0,2323023.0,3252232.2,1393813.8,929209.2,-929209.2
S00018921,125400.0,62700.0,62700.0,87780.0,37620.0,25080.0,-25080.0
S00018922,33150000.0,16575000.0,16575000.0,23205000.0,9945000.0,6630000.0,-6630000.0
S00018923,23527827.0,11763913.5,11763913.5,16469478.9,7058348.1,4705565.4,-4705565.4
S00018924,1564017.0,782008.5,782008.5,1094811.9,469205.1,312803.4,-312803.4
S00018925,14616000.0,7308000.0,7308000.0,10231200.0,4384800.0,2923200.0,-2923200.0
S00018926,789600.0,394800.0,394800.0,552720.0,236880.0,157920.0,-157920.0
S00018927,17388108.0,8694054.0,8694054.0,12171675.6,5216432.4,3477621.6,-3477621.6
S00018928,26132139.0,13066069.5,13066069.5,18292497.3,7839641.7,5226427.8,-5226427.8
S00018929,1663968.0,831984.0,831984.0,1164777.6,499190.4,332793.6,-332793.6
S00018930,26358138.0,13179069.0,13179069.0,18450696.6,7907441.4,5271627.6,-5271627.6
S00018931,7518042.0,3759021.0,3759021.0,5262629.4,2255412.6,1503608.4,-1503608.4
S00018932,1261000.0,630500.0,630500.0,882700.0,378300.0,252200.0,-252200.0
S00018933,1920600.0,960300.0,960300.0,1344420.0,576180.0,384120.0,-384120.0
S00018934,13778166.0,6889083.0,6889083.0,9644716.2,4133449.8,2755633.2,-2755633.2
S00018935,1004400.0,502200.0,502200.0,703080.0,301320.0,200880.0,-200880.0
S00018936,549400.0,274700.0,274700.0,384580.0,164820.0,109880.0,-109880.0
S00018937,1070000.0,535000.0,535000.0,749000.0,321000.0,214000.0,-214000.0
S00018938,6984000.0,3492000.0,3492000.0,4888800.0,2095200.0,1396800.0,-1396800.0
S00018939,1262700.0,631350.0,631350.0,883890.0,378810.0,252540.0,-252540.0
S00018940,305200.0,152600.0,152600.0,213640.0,91560.0,61040.0,-61040.0
S00018941,163400.0,81700.0,81700.0,114380.0,49020.0,32680.0,-32680.0
S00018942,1848000.0,924000.0,924000.0,1293600.0,554400.0,369600.0,-369600.0
S00018943,8567937.0,4283968.5,4283968.5,5997555.9,2570381.1,1713587.4,-1713587.4
S00018944,229500.0,114750.0,114750.0,160650.0,68850.0,45900.0,-45900.0
S00018945,10332000.0,5166000.0,5166000.0,7232400.0,3099600.0,2066400.0,-2066400.0
S00018946,3346400.0,1673200.0,1673200.0,2342480.0,1003920.0,669280.0,-669280.0
S00018947,2318200.0,1159100.0,1159100.0,1622740.0,695460.0,463640.0,-463640.0
S00018948,2673300.0,1336650.0,1336650.0,1871310.0,801990.0,534660.0,-534660.0
S00018949,380700.0,190350.0,190350.0,266490.0,114210.0,76140.0,-76140.0
S00018950,26740140.0,13370070.0,13370070.0,18718098.0,8022042.0,5348028.0,-5348028.0
S00018951,2664900.0,1332450.0,1332450.0,1865430.0,799470.0,532980.0,-532980.0
S00018952,4529970.0,2264985.0,2264985.0,3170979.0,1358991.0,905994.0,-905994.0
S00018953,17562807.0,8781403.5,8781403.5,12293964.9,5268842.1,3512561.4,-3512561.4
S00018954,368900.0,184450.0,184450.0,258230.0,110670.0,73780.0,-73780.0
S00018955,682000.0,341000.0,341000.0,477400.0,204600.0,136400.0,-136400.0
S00018956,57400.0,28700.0,28700.0,40180.0,17220.0,11480.0,-11480.0
S00018957,1690500.0,845250.0,845250.0,1183350.0,507150.0,338100.0,-338100.0
S00018958,11543000.0,5771500.0,5771500.0,8080100.0,3462900.0,2308600.0,-2308600.0
S00018959,6143904.0,3071952.0,3071952.0,4300732.8,1843171.2,1228780.8,-1228780.8
S00018960,3030030.0,1515015.0,1515015.0,2121021.0,909009.0,606006.0,-606006.0
S00018961,604200.0,302100.0,302100.0,422940.0,181260.0,120840.0,-120840.0
S00018962,12090000.0,6045000.0,6045000.0,8463000.0,3627000.0,2418000.0,-2418000.0
S00018963,2436000.0,1218000.0,1218000.0,1705200.0,730800.0,487200.0,-487200.0
S00018964,9844107.0,4922053.5,4922053.5,6890874.9,2953232.1,1968821.4,-1968821.4
S00018965,4032000.0,2016000.0,2016000.0,2822400.0,1209600.0,806400.0,-806400.0
S00018966,1353600.0,676800.0,676800.0,947520.0,406080.0,270720.0,-270720.0
S00018967,207600.0,103800.0,103800.0,145320.0,62280.0,41520.0,-41520.0
S00018968,208600.0,104300.0,104300.0,146020.0,62580.0,41720.0,-41720.0
S00018969,376000.0,188000.0,188000.0,263200.0,112800.0,75200.0,-75200.0
S00018970,24448128.0,12224064.0,12224064.0,17113689.6,7334438.4,4889625.6,-4889625.6
S00018971,1152900.0,576450.0,576450.0,807030.0,345870.0,230580.0,-230580.0
S00018972,20233866.0,10116933.0,10116933.0,14163706.2,6070159.8,4046773.2,-4046773.2
S00018973,2820969.0,1410484.5,1410484.5,1974678.3,846290.7,564193.8,-564193.8
S00018974,309400.0,154700.0,154700.0,216580.0,92820.0,61880.0,-61880.0
S00018975,9006000.0,4503000.0,4503000.0,6304200.0,2701800.0,1801200.0,-1801200.0
S00018976,1303800.0,651900.0,651900.0,912660.0,391140.0,260760.0,-260760.0
S00018977,949900.0,474950.0,474950.0,664930.0,284970.0,189980.0,-189980.0
S00018978,16781000.0,8390500.0,8390500.0,11746700.0,5034300.0,3356200.0,-3356200.0
S00018979,6143904.0,3071952.0,3071952.0,4300732.8,1843171.2,1228780.8,-1228780.8
S00018980,65400.0,32700.0,32700.0,45780.0,19620.0,13080.0,-13080.0
S00018981,440800.0,220400.0,220400.0,308560.0,132240.0,88160.0,-88160.0
S00018982,4680000.0,2340000.0,2340000.0,3276000.0,1404000.0,936000.0,-936000.0
S00018983,2117000.0,1058500.0,1058500.0,1481900.0,635100.0,423400.0,-423400.0
S00018984,297000.0,148500.0,148500.0,207900.0,89100.0,59400.0,-59400.0
S00018985,9324000.0,4662000.0,4662000.0,6526800.0,2797200.0,1864800.0,-1864800.0
S00018986,2538000.0,1269000.0,1269000.0,1776600.0,761400.0,507600.0,-507600.0
S00018987,224900.0,112450.0,112450.0,157430.0,67470.0,44980.0,-44980.0
S00018988,2518100.0,1259050.0,1259050.0,1762670.0,755430.0,503620.0,-503620.0
S00018989,484100.0,242050.0,242050.0,338870.0,145230.0,96820.0,-96820.0
S00018990,11078058.0,5539029.0,5539029.0,7754640.6,3323417.4,2215611.6,-2215611.6
S00018991,2740500.0,1370250.0,1370250.0,1918350.0,822150.0,548100.0,-548100.0
S00018992,1458000.0,729000.0,729000.0,1020600.0,437400.0,291600.0,-291600.0
S00018993,1240800.0,620400.0,620400.0,868560.0,372240.0,248160.0,-248160.0
S00018994,14525175.0,7262587.5,7262587.5,10167622.5,4357552.5,2905035.0,-2905035.0
S00018995,310000.0,155000.0,155000.0,217000.0,93000.0,62000.0,-62000.0
S00018996,762600.0,381300.0,381300.0,533820.0,228780.0,152520.0,-152520.0
S00018997,12508000.0,6254000.0,6254000.0,8755600.0,3752400.0,2501600.0,-2501600.0
S00018998,532900.0,266450.0,266450.0,373030.0,159870.0,106580.0,-106580.0
S00018999,193200.0,96600.0,96600.0,135240.0,57960.0,38640.0,-38640.0
S00019000,11615115.0,5807557.5,5807557.5,8130580.5,3484534.5,2323023.0,-2323023.0
S00019001,197600.0,98800.0,98800.0,138320.0,59280.0,39520.0,-39520.0
S00019002,11704000.0,5852000.0,5852000.0,8192800.0,3511200.0,2340800.0,-2340800.0
S00019003,391500.0,195750.0,195750.0,274050.0,117450.0,78300.0,-78300.0
S00019004,2511000.0,1255500.0,1255500.0,1757700.0,753300.0,502200.0,-502200.0
S00019005,21294000.0,10647000.0,10647000.0,14905800.0,6388200.0,4258800.0,-4258800.0
S00019006,2293600.0,1146800.0,1146800.0,1605520.0,688080.0,458720.0,-458720.0
S00019007,7889049.0,3944524.5,3944524.5,5522334.3,2366714.7,1577809.8,-1577809.8
S00019008,387400.0,193700.0,193700.0,271180.0,116220.0,77480.0,-77480.0
S00019009,4217886.0,2108943.0,2108943.0,2952520.2,1265365.8,843577.2,-843577.2
S00019010,10123053.0,5061526.5,5061526.5,7086137.1,3036915.9,2024610.6,-2024610.6
S00019011,756000.0,378000.0,378000.0,529200.0,226800.0,151200.0,-151200.0
S00019012,28991808.0,14495904.0,14495904.0,20294265.6,8697542.4,5798361.6,-5798361.6
S00019013,15378831.0,7689415.5,7689415.5,10765181.7,4613649.3,3075766.2,-3075766.2
S00019014,511700.0,255850.0,255850.0,358190.0,153510.0,102340.0,-102340.0
S00019015,781200.0,390600.0,390600.0,546840.0,234360.0,156240.0,-156240.0
S00019016,319800.0,159900.0,159900.0,223860.0,95940.0,63960.0,-63960.0
S00019017,149800.0,74900.0,74900.0,104860.0,44940.0,29960.0,-29960.0
S00019018,1007400.0,503700.0,503700.0,705180.0,302220.0,201480.0,-201480.0
S00019019,144900.0,72450.0,72450.0,101430.0,43470.0,28980.0,-28980.0
S00019020,828400.0,414200.0,414200.0,579880.0,248520.0,165680.0,-165680.0
S00019021,3267000.0,1633500.0,1633500.0,2286900.0,980100.0,653400.0,-653400.0
S00019022,58500000.0,29250000.0,29250000.0,40950000.0,17550000.0,11700000.0,-11700000.0
S00019023,6799950.0,3399975.0,3399975.0,4759965.0,2039985.0,1359990.0,-1359990.0
S00019024,648000.0,324000.0,324000.0,453600.0,194400.0,129600.0,-129600.0
S00019025,22302000.0,11151000.0,11151000.0,15611400.0,6690600.0,4460400.0,-4460400.0
S00019026,225600.0,112800.0,112800.0,157920.0,67680.0,45120.0,-45120.0
S00019027,1127007.0,563503.5,563503.5,788904.9,338102.1,225401.4,-225401.4
S00019028,1628100.0,814050.0,814050.0,1139670.0,488430.0,325620.0,-325620.0
S00019029,225600.0,112800.0,112800.0,157920.0,67680.0,45120.0,-45120.0
S00019030,2633100.0,1316550.0,1316550.0,1843170.0,789930.0,526620.0,-526620.0
S00019031,1266300.0,633150.0,633150.0,886410.0,379890.0,253260.0,-253260.0
S00019032,27028821.0,13514410.5,13514410.5,18920174.7,8108646.3,5405764.2,-5405764.2
S00019033,1099800.0,549900.0,549900.0,769860.0,329940.0,219960.0,-219960.0
S00019034,3486042.0,1743021.0,1743021.0,2440229.4,1045812.6,697208.4,-697208.4
S00019035,4731000.0,2365500.0,2365500.0,3311700.0,1419300.0,946200.0,-946200.0
S00019036,1082400.0,541200.0,541200.0,757680.0,324720.0,216480.0,-216480.0
S00019037,2118600.0,1059300.0,1059300.0,1483020.0,635580.0,423720.0,-423720.0
S00019038,1067000.0,533500.0,533500.0,746900.0,320100.0,213400.0,-213400.0
S00019039,7231887.0,3615943.5,3615943.5,5062320.9,2169566.1,1446377.4,-1446377.4
S00019040,3333033.0,1666516.5,1666516.5,2333123.1,999909.9,666606.6,-666606.6
S00019041,197600.0,98800.0,98800.0,138320.0,59280.0,39520.0,-39520.0
S00019042,29250000.0,14625000.0,14625000.0,20475000.0,8775000.0,5850000.0,-5850000.0
S00019043,14551893.0,7275946.5,7275946.5,10186325.1,4365567.9,2910378.6,-2910378.6
S00019044,2349000.0,1174500.0,1174500.0,1644300.0,704700.0,469800.0,-469800.0
S00019045,22050000.0,11025000.0,11025000.0,15435000.0,6615000.0,4410000.0,-4410000.0
S00019046,770800.0,385400.0,385400.0,539560.0,231240.0,154160.0,-154160.0
S00019047,30751191.0,15375595.5,15375595.5,21525833.7,9225357.3,6150238.2,-6150238.2
S00019048,37036197.0,18518098.5,18518098.5,25925337.9,11110859.1,7407239.4,-7407239.4
S00019049,9619815.0,4809907.5,4809907.5,6733870.5,2885944.5,1923963.0,-1923963.0
S00019050,33043173.0,16521586.5,16521586.5,23130221.1,9912951.9,6608634.6,-6608634.6
S00019051,26313147.0,13156573.5,13156573.5,18419202.9,7893944.1,5262629.4,-5262629.4
S00019052,13136913.0,6568456.5,6568456.5,9195839.1,3941073.9,2627382.6,-2627382.6
S00019053,7825914.0,3912957.0,3912957.0,5478139.8,2347774.2,1565182.8,-1565182.8
S00019054,855400.0,427700.0,427700.0,598780.0,256620.0,171080.0,-171080.0
S00019055,7752000.0,3876000.0,3876000.0,5426400.0,2325600.0,1550400.0,-1550400.0
S00019056,2735964.0,1367982.0,1367982.0,1915174.8,820789.2,547192.8,-547192.8
S00019057,724500.0,362250.0,362250.0,507150.0,217350.0,144900.0,-144900.0
S00019058,13968000.0,6984000.0,6984000.0,9777600.0,4190400.0,2793600.0,-2793600.0
S00019059,1663974.0,831987.0,831987.0,1164781.8,499192.2,332794.8,-332794.8
S00019060,9595095.0,4797547.5,4797547.5,6716566.5,2878528.5,1919019.0,-1919019.0
